"GID_0","GID_1","NAME_0","NAME_1","TYPE_1","ENGTYPE_1"
"CAF","CAF.13_1","Central African Republic","Ouaka","Préfecture","Prefecture"
"CAF","CAF.15_1","Central African Republic","Ouham","Préfecture","Prefecture"
"CAF","CAF.14_1","Central African Republic","Ouham-Pendé","Préfecture","Prefecture"
"CAF","CAF.16_1","Central African Republic","Sangha-Mbaéré","Préfecture","Economic Prefecture"
"CAF","CAF.17_1","Central African Republic","Vakaga","Préfecture","Prefecture"
"CAN","CAN.1_1","Canada","Alberta","Province","Province"
"CAN","CAN.2_1","Canada","British Columbia","Province","Province"
"CAN","CAN.3_1","Canada","Manitoba","Province","Province"
"CAN","CAN.4_1","Canada","New Brunswick","Province","Province"
"CAN","CAN.5_1","Canada","Newfoundland and Labrador","Province","Province"
"CAN","CAN.6_1","Canada","Northwest Territories","Territoire","Territory"
"CAN","CAN.7_1","Canada","Nova Scotia","Province","Province"
"CAN","CAN.8_1","Canada","Nunavut","Territoire","Territory"
"CAN","CAN.9_1","Canada","Ontario","Province","Province"
"CAN","CAN.10_1","Canada","Prince Edward Island","Province","Province"
"CAN","CAN.11_1","Canada","Québec","Province","Province"
"CAN","CAN.12_1","Canada","Saskatchewan","Province","Province"
"CAN","CAN.13_1","Canada","Yukon","Territoire","Territory"
"CHE","CHE.1_1","Switzerland","Aargau","Canton|Kanton|Chantun","Canton"
"CHE","CHE.2_1","Switzerland","Appenzell Ausserrhoden","Canton|Kanton|Chantun","Canton"
"CHE","CHE.3_1","Switzerland","Appenzell Innerrhoden","Canton|Kanton|Chantun","Canton"
"CHE","CHE.4_1","Switzerland","Basel-Landschaft","Canton|Kanton|Chantun","Canton"
"CHE","CHE.5_1","Switzerland","Basel-Stadt","Canton|Kanton|Chantun","Canton"
"CHE","CHE.6_1","Switzerland","Bern","Canton|Kanton|Chantun","Canton"
"CHE","CHE.7_1","Switzerland","Fribourg","Canton|Kanton|Chantun","Canton"
"CHE","CHE.8_1","Switzerland","Genève","Canton|Kanton|Chantun","Canton"
"CHE","CHE.9_1","Switzerland","Glarus","Canton|Kanton|Chantun","Canton"
"CHE","CHE.10_1","Switzerland","Graubünden","Canton|Kanton|Chantun","Canton"
"CHE","CHE.11_1","Switzerland","Jura","Canton|Kanton|Chantun","Canton"
"CHE","CHE.12_1","Switzerland","Lucerne","Canton|Kanton|Chantun","Canton"
"CHE","CHE.13_1","Switzerland","Neuchâtel","Canton|Kanton|Chantun","Canton"
"CHE","CHE.14_1","Switzerland","Nidwalden","Canton|Kanton|Chantun","Canton"
"CHE","CHE.15_1","Switzerland","Obwalden","Canton|Kanton|Chantun","Canton"
"CHE","CHE.16_1","Switzerland","Sankt Gallen","Canton|Kanton|Chantun","Canton"
"CHE","CHE.17_1","Switzerland","Schaffhausen","Canton|Kanton|Chantun","Canton"
"CHE","CHE.18_1","Switzerland","Schwyz","Canton|Kanton|Chantun","Canton"
"CHE","CHE.19_1","Switzerland","Solothurn","Canton|Kanton|Chantun","Canton"
"CHE","CHE.20_1","Switzerland","Thurgau","Canton|Kanton|Chantun","Canton"
"CHE","CHE.21_1","Switzerland","Ticino","Canton|Kanton|Chantun","Canton"
"CHE","CHE.22_1","Switzerland","Uri","Canton|Kanton|Chantun","Canton"
"CHE","CHE.23_1","Switzerland","Valais","Canton|Kanton|Chantun","Canton"
"CHE","CHE.24_1","Switzerland","Vaud","Canton|Kanton|Chantun","Canton"
"CHE","CHE.25_1","Switzerland","Zug","Canton|Kanton|Chantun","Canton"
"CHE","CHE.26_1","Switzerland","Zürich","Canton|Kanton|Chantun","Canton"
"CHL","CHL.1_1","Chile","Aisén del General Carlos Ibáñez del Campo","Región","Region"
"CHL","CHL.2_1","Chile","Antofagasta","Región","Region"
"CHL","CHL.3_1","Chile","Araucanía","Región","Region"
"CHL","CHL.4_1","Chile","Arica y Parinacota","Región","Region"
"CHL","CHL.5_1","Chile","Atacama","Región","Region"
"CHL","CHL.6_1","Chile","Bío-Bío","Región","Region"
"CHL","CHL.7_1","Chile","Coquimbo","Región","Region"
"CHL","CHL.8_1","Chile","Libertador General Bernardo O'Higgins","Región","Region"
"CHL","CHL.9_1","Chile","Los Lagos","Región","Region"
"CHL","CHL.10_1","Chile","Los Ríos","Región","Region"
"CHL","CHL.11_1","Chile","Magallanes y Antártica Chilena","Región","Region"
"CHL","CHL.12_1","Chile","Maule","Región","Region"
"CHL","CHL.13_1","Chile","Ñuble","Región","Region"
"CHL","CHL.14_1","Chile","Región Metropolitana de Santiago","Región","Region"
"CHL","CHL.15_1","Chile","Tarapacá","Región","Region"
"CHL","CHL.16_1","Chile","Valparaíso","Región","Region"
"CHN","CHN.1_1","China","Anhui","Shěng","Province"
"CHN","CHN.2_1","China","Beijing","Zhíxiáshì","Municipality"
"CHN","CHN.3_1","China","Chongqing","Zhíxiáshì","Municipality"
"CHN","CHN.4_1","China","Fujian","Shěng","Province"
"CHN","CHN.5_1","China","Gansu","Shěng","Province"
"CHN","CHN.6_1","China","Guangdong","Shěng","Province"
"CHN","CHN.7_1","China","Guangxi","Zìzhìqu","Autonomous Region"
"CHN","CHN.8_1","China","Guizhou","Shěng","Province"
"CHN","CHN.9_1","China","Hainan","Shěng","Province"
"CHN","CHN.10_1","China","Hebei","Shěng","Province"
"CHN","CHN.11_1","China","Heilongjiang","Shěng","Province"
"CHN","CHN.12_1","China","Henan","Shěng","Province"
"CHN","CHN.13_1","China","Hubei","Shěng","Province"
"CHN","CHN.14_1","China","Hunan","Shěng","Province"
"CHN","CHN.15_1","China","Jiangsu","Shěng","Province"
"CHN","CHN.16_1","China","Jiangxi","Shěng","Province"
"CHN","CHN.17_1","China","Jilin","Shěng","Province"
"CHN","CHN.18_1","China","Liaoning","Shěng","Province"
"CHN","CHN.19_1","China","Nei Mongol","Zìzhìqu","Autonomous Region"
"CHN","CHN.20_1","China","Ningxia Hui","Zìzhìqu","Autonomous Region"
"CHN","CHN.21_1","China","Qinghai","Shěng","Province"
"CHN","CHN.22_1","China","Shaanxi","Shěng","Province"
"CHN","CHN.23_1","China","Shandong","Shěng","Province"
"CHN","CHN.24_1","China","Shanghai","Zhíxiáshì","Municipality"
"CHN","CHN.25_1","China","Shanxi","Shěng","Province"
"CHN","CHN.26_1","China","Sichuan","Shěng","Province"
"CHN","CHN.27_1","China","Tianjin","Zhíxiáshì","Municipality"
"CHN","CHN.28_1","China","Xinjiang Uygur","Zìzhìqu","Autonomous Region"
"CHN","CHN.29_1","China","Xizang","Zìzhìqu","Autonomous Region"
"CHN","CHN.30_1","China","Yunnan","Shěng","Province"
"CHN","CHN.31_1","China","Zhejiang","Shěng","Province"
"CIV","CIV.1_1","Côte d'Ivoire","Abidjan","District autonome","Autonomous district"
"CIV","CIV.2_1","Côte d'Ivoire","Bas-Sassandra","District","District"
"CIV","CIV.3_1","Côte d'Ivoire","Comoé","District","District"
"CIV","CIV.4_1","Côte d'Ivoire","Denguélé","District","District"
"CIV","CIV.5_1","Côte d'Ivoire","Gôh-Djiboua","District","District"
"CIV","CIV.6_1","Côte d'Ivoire","Lacs","District","District"
"CIV","CIV.7_1","Côte d'Ivoire","Lagunes","District","District"
"CIV","CIV.8_1","Côte d'Ivoire","Montagnes","District","District"
"CIV","CIV.9_1","Côte d'Ivoire","Sassandra-Marahoué","District","District"
"CIV","CIV.10_1","Côte d'Ivoire","Savanes","District","District"
"CIV","CIV.11_1","Côte d'Ivoire","Vallée du Bandama","District","District"
"CIV","CIV.12_1","Côte d'Ivoire","Woroba","District","District"
"CIV","CIV.13_1","Côte d'Ivoire","Yamoussoukro","District autonome","Autonomous district"
"CIV","CIV.14_1","Côte d'Ivoire","Zanzan","District","District"
"CMR","CMR.1_1","Cameroon","Adamaoua","Région","Region"
"CMR","CMR.2_1","Cameroon","Centre","Région","Region"
"CMR","CMR.3_1","Cameroon","Est","Région","Region"
"CMR","CMR.4_1","Cameroon","Extrême-Nord","Région","Region"
"CMR","CMR.5_1","Cameroon","Littoral","Région","Region"
"CMR","CMR.7_1","Cameroon","Nord","Région","Region"
"CMR","CMR.6_1","Cameroon","Nord-Ouest","Région","Region"
"CMR","CMR.8_1","Cameroon","Ouest","Région","Region"
"CMR","CMR.10_1","Cameroon","Sud","Région","Region"
"CMR","CMR.9_1","Cameroon","Sud-Ouest","Région","Region"
"COD","COD.1_1","Democratic Republic of the Congo","Bas-Uélé","Province","Province"
"COD","COD.2_1","Democratic Republic of the Congo","Équateur","Province","Province"
"COD","COD.3_1","Democratic Republic of the Congo","Haut-Katanga","Province","Province"
"COD","COD.4_1","Democratic Republic of the Congo","Haut-Lomami","Province","Province"
"COD","COD.5_1","Democratic Republic of the Congo","Haut-Uélé","Province","Province"
"COD","COD.6_1","Democratic Republic of the Congo","Ituri","Province","Province"
"COD","COD.9_1","Democratic Republic of the Congo","Kasaï","Province","Province"
"COD","COD.7_1","Democratic Republic of the Congo","Kasaï-Central","Province","Province"
"COD","COD.8_1","Democratic Republic of the Congo","Kasaï-Oriental","Province","Province"
"COD","COD.10_1","Democratic Republic of the Congo","Kinshasa","Province","Province"
"COD","COD.11_1","Democratic Republic of the Congo","Kongo-Central","Province","Province"
"COD","COD.12_1","Democratic Republic of the Congo","Kwango","Province","Province"
"COD","COD.13_1","Democratic Republic of the Congo","Kwilu","Province","Province"
"COD","COD.14_1","Democratic Republic of the Congo","Lomami","Province","Province"
"COD","COD.15_1","Democratic Republic of the Congo","Lualaba","Province","Province"
"COD","COD.16_1","Democratic Republic of the Congo","Maï-Ndombe","Province","Province"
"COD","COD.17_1","Democratic Republic of the Congo","Maniema","Province","Province"
"COD","COD.18_1","Democratic Republic of the Congo","Mongala","Province","Province"
"COD","COD.19_1","Democratic Republic of the Congo","Nord-Kivu","Province","Province"
"COD","COD.20_1","Democratic Republic of the Congo","Nord-Ubangi","Province","Province"
"COD","COD.21_1","Democratic Republic of the Congo","Sankuru","Province","Province"
"COD","COD.22_1","Democratic Republic of the Congo","Sud-Kivu","Province","Province"
"COD","COD.23_1","Democratic Republic of the Congo","Sud-Ubangi","Province","Province"
"COD","COD.24_1","Democratic Republic of the Congo","Tanganyika","Province","Province"
"COD","COD.25_1","Democratic Republic of the Congo","Tshopo","Province","Province"
"COD","COD.26_1","Democratic Republic of the Congo","Tshuapa","Province","Province"
"COG","COG.1_1","Republic of Congo","Bouenza","Région","Region"
"COG","COG.2_1","Republic of Congo","Brazzaville","Région","Region"
"COG","COG.4_1","Republic of Congo","Cuvette","Région","Region"
"COG","COG.3_1","Republic of Congo","Cuvette-Ouest","Région","Region"
"COG","COG.5_1","Republic of Congo","Kouilou","Région","Region"
"COG","COG.6_1","Republic of Congo","Lékoumou","Région","Region"
"COG","COG.7_1","Republic of Congo","Likouala","Région","Region"
"COG","COG.8_1","Republic of Congo","Niari","Région","Region"
"COG","COG.9_1","Republic of Congo","Plateaux","Région","Region"
"COG","COG.10_1","Republic of Congo","Pointe Noire","Région","Region"
"COG","COG.11_1","Republic of Congo","Pool","Région","Region"
"COG","COG.12_1","Republic of Congo","Sangha","Région","Region"
"COL","COL.1_1","Colombia","Amazonas","Comisaría","Commissiary"
"COL","COL.2_1","Colombia","Antioquia","Departamento","Department"
"COL","COL.3_1","Colombia","Arauca","Intendencia","Intendancy"
"COL","COL.4_1","Colombia","Atlántico","Departamento","Department"
"COL","COL.5_1","Colombia","Bolívar","Departamento","Department"
"COL","COL.6_1","Colombia","Boyacá","Departamento","Department"
"COL","COL.7_1","Colombia","Caldas","Departamento","Department"
"COL","COL.8_1","Colombia","Caquetá","Intendencia","Intendancy"
"COL","COL.9_1","Colombia","Casanare","Intendencia","Intendancy"
"COL","COL.10_1","Colombia","Cauca","Departamento","Department"
"COL","COL.11_1","Colombia","Cesar","Departamento","Department"
"COL","COL.12_1","Colombia","Chocó","Departamento","Department"
"COL","COL.13_1","Colombia","Córdoba","Departamento","Department"
"COL","COL.14_1","Colombia","Cundinamarca","Departamento","Department"
"COL","COL.15_1","Colombia","Guainía","Comisaría","Commissiary"
"COL","COL.16_1","Colombia","Guaviare","Comisaría","Commissiary"
"COL","COL.17_1","Colombia","Huila","Departamento","Department"
"COL","COL.18_1","Colombia","La Guajira","Departamento","Department"
"COL","COL.19_1","Colombia","Magdalena","Departamento","Department"
"COL","COL.20_1","Colombia","Meta","Departamento","Department"
"COL","COL.21_1","Colombia","Nariño","Departamento","Department"
"COL","COL.22_1","Colombia","Norte de Santander","Departamento","Department"
"COL","COL.23_1","Colombia","Putumayo","Intendencia","Intendancy"
"COL","COL.24_1","Colombia","Quindío","Departamento","Department"
"COL","COL.25_1","Colombia","Risaralda","Departamento","Department"
"COL","COL.26_1","Colombia","San Andrés y Providencia","Departamento","Department"
"COL","COL.27_1","Colombia","Santander","Departamento","Department"
"COL","COL.28_1","Colombia","Sucre","Departamento","Department"
"COL","COL.29_1","Colombia","Tolima","Departamento","Department"
"COL","COL.30_1","Colombia","Valle del Cauca","Departamento","Department"
"COL","COL.31_1","Colombia","Vaupés","Comisaría","Commissiary"
"COL","COL.32_1","Colombia","Vichada","Comisaría","Commissiary"
"COM","COM.1_1","Comoros","Mwali","Autonomous Island","Autonomous Island"
"COM","COM.2_1","Comoros","Njazídja","Autonomous Island","Autonomous Island"
"COM","COM.3_1","Comoros","Nzwani","Autonomous Island","Autonomous Island"
"CPV","CPV.1_1","Cape Verde","Boa Vista","Concelho","County"
"CPV","CPV.2_1","Cape Verde","Brava","Concelho","County"
"CPV","CPV.3_1","Cape Verde","Maio","Concelho","County"
"CPV","CPV.4_1","Cape Verde","Mosteiros","Concelho","County"
"CPV","CPV.5_1","Cape Verde","Paúl","Concelho","County"
"CPV","CPV.6_1","Cape Verde","Porto Novo","Concelho","County"
"CPV","CPV.7_1","Cape Verde","Praia","Concelho","County"
"CPV","CPV.8_1","Cape Verde","Ribeira Brava","Concelho","County"
"CPV","CPV.9_1","Cape Verde","Ribeira Grande","Concelho","County"
"CPV","CPV.10_1","Cape Verde","Ribeira Grande de Santiago","Concelho","County"
"CPV","CPV.11_1","Cape Verde","Sal","Concelho","County"
"CPV","CPV.12_1","Cape Verde","Santa Catarina","Concelho","County"
"CPV","CPV.13_1","Cape Verde","Santa Catarina do Fogo","Concelho","County"
"CPV","CPV.14_1","Cape Verde","Santa Cruz","Concelho","County"
"CPV","CPV.15_1","Cape Verde","São Domingos","Concelho","County"
"CPV","CPV.16_1","Cape Verde","São Filipe","Concelho","County"
"CPV","CPV.17_1","Cape Verde","São Lourenço dos Órgãos","Concelho","County"
"CPV","CPV.18_1","Cape Verde","São Miguel","Concelho","County"
"CPV","CPV.19_1","Cape Verde","São Salvador do Mundo","Concelho","County"
"CPV","CPV.20_1","Cape Verde","São Vicente","Concelho","County"
"CPV","CPV.21_1","Cape Verde","Tarrafal","Concelho","County"
"CPV","CPV.22_1","Cape Verde","Tarrafal de São Nicolau","Concelho","County"
"CRI","CRI.1_1","Costa Rica","Alajuela","Provincia","Province"
"CRI","CRI.2_1","Costa Rica","Cartago","Provincia","Province"
"CRI","CRI.3_1","Costa Rica","Guanacaste","Provincia","Province"
"CRI","CRI.4_1","Costa Rica","Heredia","Provincia","Province"
"CRI","CRI.5_1","Costa Rica","Limón","Provincia","Province"
"CRI","CRI.6_1","Costa Rica","Puntarenas","Provincia","Province"
"CRI","CRI.7_1","Costa Rica","San José","Provincia","Province"
"CUB","CUB.1_1","Cuba","Camagüey","Provincia","Province"
"CUB","CUB.2_1","Cuba","Ciego de Ávila","Provincia","Province"
"CUB","CUB.3_1","Cuba","Cienfuegos","Provincia","Province"
"CUB","CUB.4_1","Cuba","Ciudad de la Habana","Provincia","Province"
"CUB","CUB.5_1","Cuba","Granma","Provincia","Province"
"CUB","CUB.6_1","Cuba","Guantánamo","Provincia","Province"
"CUB","CUB.7_1","Cuba","Holguín","Provincia","Province"
"CUB","CUB.8_1","Cuba","Isla de la Juventud","Provincia","Province"
"CUB","CUB.9_1","Cuba","La Habana","Provincia","Province"
"CUB","CUB.10_1","Cuba","Las Tunas","Provincia","Province"
"CUB","CUB.11_1","Cuba","Matanzas","Provincia","Province"
"CUB","CUB.12_1","Cuba","Mayabeque","Provincia","Province"
"CUB","CUB.13_1","Cuba","Pinar del Río","Provincia","Province"
"CUB","CUB.14_1","Cuba","Sancti Spíritus","Provincia","Province"
"CUB","CUB.15_1","Cuba","Santiago de Cuba","Provincia","Province"
"CUB","CUB.16_1","Cuba","Villa Clara","Provincia","Province"
"CYM","CYM.1_1","Cayman Islands","Bodden Town","District","District"
"CYM","CYM.2_1","Cayman Islands","Cayman Brac","District","District"
"CYM","CYM.3_1","Cayman Islands","East End","District","District"
"CYM","CYM.4_1","Cayman Islands","George Town","District","District"
"CYM","CYM.5_1","Cayman Islands","Little Cayman","District","District"
"CYM","CYM.6_1","Cayman Islands","North Side","District","District"
"CYM","CYM.7_1","Cayman Islands","West Bay","District","District"
"CYP","CYP.1_1","Cyprus","Famagusta","Eπαρχίες|Eparchies","District"
"CYP","CYP.2_1","Cyprus","Larnaca","Eπαρχίες|Eparchies","District"
"CYP","CYP.3_1","Cyprus","Limassol","Eπαρχίες|Eparchies","District"
"CYP","CYP.4_1","Cyprus","Nicosia","Eπαρχίες|Eparchies","District"
"CYP","CYP.5_1","Cyprus","Paphos","Eπαρχίες|Eparchies","District"
"CZE","CZE.1_1","Czech Republic","Jihočeský","Kraj","Region"
"CZE","CZE.2_1","Czech Republic","Jihomoravský","Kraj","Region"
"CZE","CZE.3_1","Czech Republic","Karlovarský","Kraj","Region"
"CZE","CZE.4_1","Czech Republic","Kraj Vysočina","Kraj","Region"
"CZE","CZE.5_1","Czech Republic","Královéhradecký","Kraj","Region"
"CZE","CZE.6_1","Czech Republic","Liberecký","Kraj","Region"
"CZE","CZE.7_1","Czech Republic","Moravskoslezský","Kraj","Region"
"CZE","CZE.8_1","Czech Republic","Olomoucký","Kraj","Region"
"CZE","CZE.9_1","Czech Republic","Pardubický","Kraj","Region"
"CZE","CZE.10_1","Czech Republic","Plzeňský","Kraj","Region"
"CZE","CZE.11_1","Czech Republic","Prague","Kraj","Region"
"CZE","CZE.12_1","Czech Republic","Středočeský","Kraj","Region"
"CZE","CZE.13_1","Czech Republic","Ústecký","Kraj","Region"
"CZE","CZE.14_1","Czech Republic","Zlínský","Kraj","Region"
"DEU","DEU.1_1","Germany","Baden-Württemberg","Land","State"
"DEU","DEU.2_1","Germany","Bayern","Freistaat",NA
"DEU","DEU.3_1","Germany","Berlin","Land","State"
"DEU","DEU.4_1","Germany","Brandenburg","Land","State"
"DEU","DEU.5_1","Germany","Bremen","Freie Hansestadt","State"
"DEU","DEU.6_1","Germany","Hamburg","Freie und Hansestadt","State"
"DEU","DEU.7_1","Germany","Hessen","Land","State"
"DEU","DEU.8_1","Germany","Mecklenburg-Vorpommern","Land","State"
"DEU","DEU.9_1","Germany","Niedersachsen","Land","State"
"DEU","DEU.10_1","Germany","Nordrhein-Westfalen","Land","State"
"DEU","DEU.11_1","Germany","Rheinland-Pfalz","Land","State"
"DEU","DEU.12_1","Germany","Saarland","Land","State"
"DEU","DEU.14_1","Germany","Sachsen","Freistaat","State"
"DEU","DEU.13_1","Germany","Sachsen-Anhalt","Land","State"
"DEU","DEU.15_1","Germany","Schleswig-Holstein","Land","State"
"DEU","DEU.16_1","Germany","Thüringen","Freistaat","State"
"DJI","DJI.1_1","Djibouti","Ali Sabieh","Region","Region"
